1/15/2025,LICY,Li-Cycle Announces Pricing of $15 Million Underwritten Public Offering
1/15/2025,GENI,Genius Sports Announces Pricing of Public Offering
1/15/2025,PHIO,Phio Pharmaceuticals Announces $2.5 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
1/14/2025,AZTR,Azitra Announces Proposed Public Offering of Common Stock
1/14/2025,CLMT,Calumet Announces $65 Million At-the-Market Equity Offering Program
1/14/2025,PHIO,Phio Pharmaceuticals Announces $3.19 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
1/13/2025,IVF,NAYA Biosciences Announces Pricing of $9.5 Million Public Offering
1/13/2025,BHAT,Blue Hat Announces Pricing of $4.3 Million Registered Direct Offering
1/10/2025,VMAR,Vision Marine Technologies Secures Over US$11.7 Million Through At-the-Market Offering to Accelerate Growth and Strategic Acquisitions
1/10/2025,KZIA,Kazia Therapeutics Announces $2.0 Million Registered Direct Offering
1/9/2025,AMLX,Amylyx Pharmaceuticals Announces Proposed Public Offering of Common Stock
1/8/2025,CLDI,Calidi Biotherapeutics Announces Proposed Public Offering
1/8/2025,BHAT,Blue Hat Announces Pricing of $3.9 Million Registered Direct Offering
1/8/2025,DATS,"DatChat, Inc. Announces Pricing of $5.1 Million Registered Direct Offering Priced At-The Market Under Nasdaq Rules"
1/8/2025,CTXR,Citius Pharmaceuticals Announces $3 Million Registered Direct Offering Priced At-The-Market under Nasdaq Rules
1/8/2025,MBOT,Microbot Medical Announces $8.6 Million Registered Direct Offering Priced At-The-Market under Nasdaq Rules
1/7/2025,QURE,uniQure Announces Proposed Public Offering
1/7/2025,KRP,"Kimbell Royalty Partners, LP Announces Public Offering of Common Units"
1/7/2025,XTIA,"XTI Aerospace, Inc. Announces Offering of Common Stock Priced At-the-Market Under Nasdaq Rules"
1/7/2025,ARBE,Arbe Robotics Ltd. Announces $29 Million Underwritten Registered Direct Offering
1/7/2025,SERV,Serve Robotics Announces $80 Million Registered Direct Offering of Common Stock
1/7/2025,LFWD,Lifeward Announces $5 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
1/7/2025,IDAI,Trust Stamp Announces Pricing of $3.5 Million Registered Direct Offering Priced At-The-Market Under Nasdaq Rules
1/6/2025,ACXP,"Acurx Pharmaceuticals, Inc. Announces $2.5 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules"
1/6/2025,AMST,Amesite Announces Proposed Public Offering
1/6/2025,INTZ,Intrusion Inc. Announces $7.5 Million Registered Direct Offering
1/6/2025,MNSO,MINISO Group Announces Offering of US$550 Million Equity Linked Securities
1/6/2025,BHAT,Blue Hat Announces Pricing of $4.4 Million Registered Direct Offering
1/6/2025,AEON,"AEON Biopharma, Inc. Announces Pricing of Approximately $20.0 Million Underwritten Public Offering"
1/6/2025,BLRX,BioLineRx Announces $10 Million Registered Direct Offering
1/6/2025,MBOT,Microbot Medical Announces $7 Million Registered Direct Offering Priced At-The-Market under Nasdaq Rules
1/3/2025,QSI,Quantum-Si Incorporated Announces Pricing of $50 Million Registered Direct Offering of Common Stock
1/3/2025,BNGO,Bionano Announces $10 Million Registered Direct Offering Priced At-the-Market under Nasdaq Rules
1/2/2025,AEI,Alset Inc. Announces $1.5 Million Registered Direct Offering Priced at the Market Under Nasdaq Rules
1/2/2025,APM,Aptorum Group Limited Announces Pricing of $3.0 Million Registered Direct Offering
1/2/2025,VERI,Veritone Announces Pricing of $20.3 Million Registered Direct Offering
12/30/2024,CYN,Cyngn Inc. Announces Pricing of $9.0 Million Registered Direct Offering Priced At-The-Market
12/30/2024,AMPG,AmpliTech Group Announces Pricing of $10.0 Million Registered Direct Offering
12/30/2024,LICN,Lichen China Limited Announces $3.1 Million Registered Direct Offering
12/29/2024,LITM,Snow Lake Energy Announces Pricing of US$15 Million Public Offering
12/27/2024,CVM,CEL-SCI Announces Proposed Public Offering of Common Stock
12/27/2024,GXAI,Gaxos.ai Inc. Announces $4 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
12/26/2024,CTM,"Castellum, Inc. Announces Proposed Public Offering of Common Stock"
12/26/2024,ABAT,$10M Registered Direct Offering Priced At-The-Market Under Nasdaq Rules
12/26/2024,LICN,Lichen China Limited Announces $2.8 Million Registered Direct Offering
12/26/2024,AMPG,AmpliTech Group Announces Pricing of $5.8 Million Registered Direct Offering
12/26/2024,TCRX,TScan Therapeutics Announces $30 Million Registered Direct Offering at a 37% Premium
12/23/2024,PHIO,Phio Pharmaceuticals Announces Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
12/23/2024,MGOL,MGO Global Announces Pricing of Upsized $6.0 Million Public Offering
12/23/2024,GIFT,"Giftify, Inc. Cancels Registered Direct Offering"
12/23/2024,VVOS,Vivos Therapeutics Announces $3.5 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
12/23/2024,CTM,"Castellum, Inc. Announces Pricing of $3.6 Million Registered Direct Offering"
12/20/2024,GIFT,"Giftify, Inc. Announces $5.0 Million Registered Direct Offering"
12/20/2024,QNRX,Quoin Pharmaceuticals Announces Pricing of $6.8 Million Public Offering
12/20/2024,CYN,Cyngn Announces Pricing of $20.0 Million Follow On Offering Priced At-the-Market
12/20/2024,BCAB,"BioAtla, Inc. Announces Registered Direct Offering to Advance Two Mid-Stage Clinical Programs to Key Inflection Points"
12/20/2024,ABAT,American Battery Technology Company Announces Pricing of $5M Registered Direct Offering
12/20/2024,FNGR,FingerMotion Announces $5.0 Million Registered Direct Offering
12/19/2024,PHIO,Phio Pharmaceuticals Announces $1.15 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
12/19/2024,GXAI,Gaxos.ai Inc. Announces $5 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
12/18/2024,LITM,Snow Lake Energy Announces Proposed Public Offering
12/17/2024,NWFL,Norwood Financial Corp Announces Launch of Common Stock Offering
12/17/2024,PESI,Perma-Fix Announces Proposed Public Offering of Common Stock
12/17/2024,NOTV,"Inotiv, Inc. Launches Proposed Public Offering of Common Shares"
12/17/2024,RIME,"Algorhythm Holdings, Inc. Announces $2 Million Registered Direct Offering"
12/17/2024,MNTS,Momentus Announces $5 Million Offering Priced At-The-Market Under NASDAQ Rules
12/17/2024,AMPG,AmpliTech Group Announces Pricing of $3.1 Million Registered Direct Offering
12/16/2024,RVPH,Reviva Announces Proposed Public Offering
12/16/2024,ELVA,Electrovaya Inc. Announces Proposed Public Offering of Common Shares and Files Preliminary Prospectus Supplement
12/16/2024,WBUY,Webuy Global Ltd. Announces Pricing of $3.7 Million Registered Direct Offering
12/16/2024,LAES,SEALSQ Announces Pricing of $25.0 Million Registered Direct Offering Priced Above Market Under NASDAQ Rules
12/16/2024,VBNK,VERSABANK LAUNCHES OFFERING OF COMMON SHARES
12/15/2024,RDZN,Roadzen Inc. Announces Pricing of Public Offering
12/13/2024,FLGC,Flora Growth Corp. Announces Pricing of $3.6 Million Registered Direct Offering
12/13/2024,KNW,"Know Labs, Inc. Announces $300K Registered Direct Offering"
12/13/2024,CPHI,"China Pharma Announces the Entry of ""At-The-Market"" Equity Offering"
12/13/2024,AZ,"A2Z Cust2Mate Solutions Corp. Announces Aggregate US$12.5 Million Registered Direct Offering, Priced at $6.40 Per Share, with No Warrants"
12/12/2024,MYNZ,Mainz Biomed Announces Pricing of $8.0 Million Follow-On Offering Priced at-the-Market Under Nasdaq Rules
12/12/2024,LAES,SEALSQ Announces Pricing of $10.0 Million Registered Direct Offering Priced Above Market Under NASDAQ Rules
12/12/2024,FFIC,Flushing Financial Corporation Announces Common Stock Offering
12/12/2024,CADL,Candel Therapeutics Announces $80 Million Proposed Public Offering
12/12/2024,INO,INOVIO Announces Proposed Public Offering
12/12/2024,WASH,Washington Trust Announces Stock Offering
12/12/2024,LICN,Lichen China Limited Announces $2.70 Million Registered Direct Offering
12/12/2024,PALI,Palisade Bio Announces Pricing of $5 Million Underwritten Public Offering Priced At-Market Under Nasdaq Rules
12/12/2024,SPGC,"Sacks Parente Golf, Inc. Announces Pricing of Upsized $8.4 Million Underwritten Public Offering"
12/12/2024,SCLX,Scilex Holding Company Announces $17 Million Registered Direct Offering
12/11/2024,ORA,Ormat Announces Public Offering of Common Stock on Behalf of Stockholder ORIX Corporation
12/11/2024,FISI,"Financial Institutions, Inc. Announces Launch of Common Stock Offering"
12/11/2024,BCTX,BriaCell Therapeutics Announces Proposed Public Offering
12/11/2024,CGON,CG Oncology Announces Proposed Public Offering
12/10/2024,LOAR,Loar Announces Pricing of Upsized Public Offering
12/10/2024,NAMS,NewAmsterdam Pharma Announces Commencement of $300 Million Public Offering of Ordinary Shares and Pre-Funded Warrants
12/10/2024,IBRX,"ImmunityBio, Inc. Announces Proposed Public Offering of Common Stock"
12/10/2024,CUZ,"Cousins Properties Announces Public Offering of 9,500,000 Shares of Common Stock"
12/10/2024,CCB,Coastal Financial Corporation Announces Proposed Public Offering of Common Stock
12/10/2024,RCKT,Rocket Pharmaceuticals Announces Proposed Public Offering of Common Stock
12/10/2024,WAVE,Eco Wave Power Announces Pricing of $3.0 Million Registered Direct Offering to Propel Commercial-Scale Wave Energy Deployment
12/9/2024,SEI,"Solaris Energy Infrastructure, Inc. Announces Commencement of Underwritten Public Offering of Class A Common Stock"
12/9/2024,TARA,Protara Announces Proposed Public Offering
12/9/2024,DUO,Fangdd Announces Pricing of US$7.0 Million Registered Direct Offering
12/9/2024,NBN,Northeast Bank Announces Commencement of At-the-Market Offering of Voting Common Stock
12/9/2024,UPC,Universe Pharmaceuticals INC Announces $15 Million Registered Direct Offering
12/9/2024,AJG,Arthur J. Gallagher & Co. Announces $8.5 Billion Common Stock Offering
12/6/2024,PRN,Profound Medical Announces Pricing of US$35 Million Underwritten Public Offering of Common Shares
12/6/2024,VNRX,VolitionRx Announces Pricing of up to $1.9 Million Registered Direct Offering
12/6/2024,EYEN,"Eyenovia, Inc. Announces Pricing of $1.9 Million Registered Direct Offering"
12/5/2024,PROF,Profound Medical Announces Proposed Public Offering of Common Shares
12/5/2024,RIME,"Algorhythm Holdings, Inc. Announces Pricing of $9.5 Million Public Offering"
12/5/2024,TRON,"SRM Entertainment, Inc. Announces Pricing of $1.7 Million Registered Direct Offering"
12/5/2024,IDAI,Trust Stamp Announces Pricing of $3.0 Million Registered Direct Offering
12/4/2024,SMTC,Semtech Announces Proposed Public Offering of Common Stock
12/4/2024,MYO,"Myomo, Inc. Announces Proposed Public Offering of Common Stock"
12/4/2024,PSQH,PublicSquare Announces $36.2 Million Registered Direct Offering of Common Stock
12/3/2024,CRGY,Crescent Energy Company Announces Public Offering of Class A Common Stock
12/3/2024,JANX,Janux Therapeutics Announces Proposed Public Offering
12/3/2024,PPBT,Purple Biotech Announces $2.8 Million Registered Direct Offering of American Depositary Shares
12/2/2024,AS,"Amer Sports, Inc. Announces Launch of a Public Offering of 34,000,000 Ordinary Shares"
12/2/2024,RVMD,Revolution Medicines Announces Commencement of Public Offering of Common Stock
12/2/2024,BSKY,BluSky Carbon Announces $3 Million Marketed Public Offering of Units
11/26/2024,POET,Poet Technologies Announces US$25 Million Registered Direct Offering
11/26/2024,RGTI,Rigetti Computing Announces Pricing of $100 Million Registered Direct Offering of Common Stock Priced At-The-Market Under Nasdaq Rules
11/25/2024,MAC,Macerich Announces Commencement of Public Offering of Common Stock
11/25/2024,AMPG,"AmpliTech Group Announces Pricing of $1.4 Million Registered Direct Offering, Priced At-The-Market"
11/25/2024,EYEN,"Eyenovia, Inc. Announces Pricing of $1.3 Million Registered Direct Offering"
11/25/2024,REPL,Replimune Announces Proposed Public Offering
11/25/2024,ONB,Old National Announces Pricing of Common Stock Offering
11/22/2024,CPK,Chesapeake Utilities Corporation Announces $100 Million At-The-Market Equity Offering Program
11/22/2024,AMIX,"Autonomix Medical, Inc. Announces Pricing of $9.0 Million Underwritten Public Offering"
11/21/2024,BTAI,BioXcel Therapeutics Announces Proposed Public Offering
11/21/2024,KSCP,Knightscope Announces Proposed Public Offering
11/21/2024,SLG,SL Green Realty Corp. Announces Proposed Offering of Common Stock
11/21/2024,MODD,Modular Medical Announces Proposed Public Offering
11/21/2024,ABL,Abacus Life Announces Proposed Public Offering of Common Stock
11/20/2024,VRCA,Verrica Announces Proposed Public Offering
11/20/2024,BLZE,Backblaze Launches Proposed Follow-On Offering
11/20/2024,LCTX,Lineage Cell Therapeutics Announces Pricing of up to $66 Million Registered Direct Offering
11/19/2024,DTM,DT Midstream Announces Proposed Public Offering of Common Stock
11/18/2024,SYRE,Spyre Therapeutics Announces Proposed Public Offering of its Common Stock and Pre-Funded Warrants
11/18/2024,DPRO,Draganfly Announces Pricing of US$3.76 Million Registered Direct Offering
11/18/2024,PPTA,Perpetua Resources Announces Offering of Common Shares
11/15/2024,CTXR,Citius Pharmaceuticals Announces $3 Million Registered Direct Offering
11/15/2024,SCWO,374Water Inc. Announces Pricing of $12.2 Million Registered Direct Offering
11/14/2024,QUBT,"Quantum Computing, Inc. Announces Registered Direct Offering of $40 Million Priced At-The-Market Under Nasdaq Rules"
11/14/2024,TMC,The Metals Company Announces US$17.5 Million Registered Direct Offering of Common Shares and Class B Warrants
11/14/2024,ASB,Associated Banc-Corp announces proposed common stock offering
11/14/2024,HUMA,Humacyte Announces Pricing of $15.0 Million Registered Direct Offering
11/13/2024,VLT,Volt Lithium Announces Filing of Prospectus Supplement in Respect of $5.4 Million Marketed Public Offering of Units
11/13/2024,CLDI,Calidi Biotherapeutics Announces Proposed Public Offering
11/13/2024,ZLAB,Zai Lab Announces Proposed Public Offering of American Depositary Shares
11/13/2024,VRPX,"Virpax Pharmaceuticals, Inc. Announces Pricing of $5.0 Million Public Offering of Common Stock and Pre-Funded Warrants"
11/13/2024,GCTK,"Glucotrack, Inc. Announces Pricing of $10.0 Million Public Offering"
11/13/2024,PAPL,"Pineapple Financial, Inc. Announces Pricing of $1.0 Million Registered Direct Offering"
11/12/2024,VLT,Volt Lithium Announces Upsized $5.4 Million Marketed Public Offering of Units
11/12/2024,GDYN,Grid Dynamics Announces Proposed Public Offering
11/12/2024,ETNB,"89bio, Inc. Announces Proposed Underwritten Public Offering of Common Stock and Pre-Funded Warrants"
11/12/2024,ACOG,Alpha Cognition Announces Pricing of $50 Million Upsized Public Offering and Nasdaq Listing
11/12/2024,DCOM,Dime Community Bancshares Announces Pricing of Common Stock Offering
11/11/2024,NXGL,"NEXGEL Announces $2,000,000 Registered Direct Offering"
11/11/2024,KRUS,Kura Sushi USA Announces Launch of Public Offering of Common Stock
11/8/2024,SNAX,"Stryve Foods, Inc. Announces Pricing of $2.9 Million Public Offering Priced At-Market According to Nasdaq Rules"
11/8/2024,NMHI,Nature's Miracle Holding Inc. (NMHI) Announces Pricing of $3 Million Public Offering
11/8/2024,APYX,"Apyx Medical Corporation Announces $7,000,000 Million Registered Direct Offering"
11/7/2024,VLY,Valley National Bancorp Announces Proposed Common Stock Offering
11/7/2024,ESTA,Establishment Labs Announces $50 Million Registered Direct Offering
11/7/2024,CUZ,"Cousins Properties Announces Public Offering of 6,000,000 Shares of Common Stock"
11/7/2024,PRPH,ProPhase Labs Announces Proposed Public Offering of Common Stock
11/7/2024,TVTX,Travere Therapeutics Announces Proposed Public Offering of Common Stock
11/7/2024,DUO,Fangdd Announces Pricing of US$5 Million Registered Direct Offering
11/6/2024,SONN,Sonnet BioTherapeutics Announces Pricing of $5.0 Million Underwritten Public Offering Priced At-The-Market Under Nasdaq Rules
11/4/2024,CDZI,Cadiz Inc. Announces $23 Million Registered Direct Offering
11/4/2024,XEL,Xcel Energy Announces Public Offering of Common Stock with a Forward Component
11/1/2024,NB,NioCorp Announces Commencement of Proposed Underwritten Public Offering of Common Shares & Warrants
11/1/2024,MPB,"Mid Penn Bancorp, Inc. Announces Pricing of $70 Million Offering of Common Stock"
10/31/2024,ARBE,"Arbe Robotics, Ltd. Announces Proposed Public Offering"
10/31/2024,ASPI,ASP Isotopes Announces Proposed Public Offering of Common Stock
10/31/2024,BNGO,Bionano Announces $3 Million Registered Direct Offering Priced At-the-Market under Nasdaq Rules
10/30/2024,TLSA,Tiziana Life Sciences Announces Registered Direct Offering of up to approximately $10 Million
10/30/2024,CALC,CalciMedica Announces Proposed Public Offering of Common Stock
10/30/2024,CWH,Camping World Announces Commencement of Proposed Offering of Class A Common Stock
10/30/2024,ENVX,Enovix Announces Proposed Public Offering of Common Stock
10/30/2024,ISPC,iSpecimen Inc. Announces Pricing of $5 Million Public Offering of Common Stock and Pre-Funded Warrants
10/29/2024,THRY,Thryv Holdings Announces Public Offering of Common Stock
10/29/2024,EFSH,1847 Holdings LLC Announces Pricing of $11.1 Million Public Offering
10/29/2024,BIOR,Biora Therapeutics Announces $3 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
10/29/2024,ELDN,Eledon Pharmaceuticals Announces Pricing of $85 Million Underwritten Offering of Common Stock and Pre-Funded Warrants
10/28/2024,VERA,Vera Therapeutics Announces Proposed Public Offering of Class A Common Stock
10/28/2024,EYPT,EyePoint Pharmaceuticals Announces Proposed Public Offering of Common Stock
10/28/2024,GP,GreenPower Motor Company Inc. Announces Proposed Public Offering
10/28/2024,PRCT,PROCEPT BioRobotics Corporation Announces Proposed Offering of Common Stock
10/28/2024,MNPR,Monopar Therapeutics Inc. Announces Proposed Public Offering of Common Stock
10/28/2024,BIVI,BioVie Inc. Announces Pricing of Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
10/25/2024,SENS,"Senseonics Holdings, Inc. Announces $16 Million Registered Direct Offering"
10/24/2024,JOBY,"Joby Aviation, Inc. Launches Public Offering of Common Stock"
10/24/2024,ADC,Agree Realty Announces Common Stock Offering
10/23/2024,CNSP,CNS Pharmaceuticals Announces Pricing of $3 Million Registered Direct Offering of Common Stock Priced At-The-Market Under Nasdaq Rules
10/23/2024,CELZ,Creative Medical Technology Holdings Announces $1.85 Million Registered Direct Offering Priced At-The-Market Under Nasdaq Rules
10/22/2024,TELA,TELA Bio Announces Proposed Public Offering of Common Stock and Pre-Funded Warrants
10/22/2024,PRQR,ProQR Announces Proposed Underwritten Public Offering of Ordinary Shares
10/22/2024,IVP,Inspire Veterinary Partners Announces $2.5 Million Registered Direct Offering of Common Stock
10/22/2024,TIGR,UP Fintech Announces Proposed Follow-on Public Offering of American Depositary Shares
10/21/2024,ASPN,"ASPEN AEROGELS, INC. ANNOUNCES PRICING OF PUBLIC OFFERING OF 4,250,000 SHARES OF COMMON STOCK"
10/21/2024,MRX,Marex Group plc Announces Launch of a Public Offering
10/21/2024,ASPI,"ASPEN AEROGELS, INC. ANNOUNCES PUBLIC OFFERING OF 4,250,000 SHARES OF COMMON STOCK"
10/18/2024,JTAI,Jet.AI Announces Pricing of $1.5 Million Registered Direct Offering
10/16/2024,LCID,"Lucid Group, Inc. Announces Public Offering of Common Stock and Corresponding Investment by an Affiliate of PIF"
10/16/2024,CAPR,Capricor Therapeutics Announces Proposed Public Offering of Common Stock
10/15/2024,VSEC,VSE Corporation Announces Public Offering of Common Stock
10/15/2024,RANI,"Rani Therapeutics Holdings, Inc. Announces Pricing of $10.0 Million Registered Direct Offering and Cancellation of Certain Existing Warrants"
10/15/2024,LEXX,Lexaria Announces $5 Million Registered Direct Offering Priced At-The-Market Under Nasdaq Rules
10/11/2024,AZ,"A2Z Cust2Mate Solutions Corp. Announces Aggregate US$1.8 Million Registered Direct Offering, Priced at $2.80 Per Share, with No Warrants"
10/11/2024,TWG,Top Wealth Group Holding Limited Announces Pricing of $10.8 Million Public Offering of Ordinary Shares
10/11/2024,NLST,Netlist Announces $15 Million Registered Direct Offering
10/10/2024,JTAI,Jet.AI Announces Pricing of $2.4 Million Registered Direct Offering
10/10/2024,DUO,FangDD Announces Pricing of US$4.5 Million Registered Direct Offering
10/10/2024,IMTX,Immatics Announces Proposed $150 Million Public Offering
10/9/2024,SPGC,"Sacks Parente Golf Inc. Announces Pricing of $732,000 Underwritten Public Offering of Shares of Common Stock"
10/8/2024,DKL,"Delek Logistics Partners, LP Announces Proposed Public Offering of Common Units"
10/8/2024,CRNX,Crinetics Pharmaceuticals Announces Proposed Public Offering of Common Stock
10/8/2024,CRDL,Cardiol Therapeutics Files Preliminary Prospectus Supplement for Proposed Public Offering of Common Shares
10/7/2024,NYXH,Nyxoah Raises $27 Million through its At-the-Market Offering
10/7/2024,SRRK,Scholar Rock Announces Proposed Public Offering of Common Stock and Pre-Funded Warrants
10/4/2024,DUO,FangDD Announces Pricing of US$5.0 Million Registered Direct Offering
10/4/2024,HUMA,Humacyte Announces Pricing of $30.0 Million Registered Direct Offering
10/2/2024,AZ,"A2Z Cust2Mate Solutions Corp. Announces Aggregate US$4,057,500 Million Registered Direct Offering, priced at $0.75 per share, with no warrants"
10/2/2024,AKAN,Akanda Corp. Announces Pricing of Underwritten Public Offering
10/1/2024,DUO,FangDD Announces US$2.5 Million Registered Direct Offering of Class A Ordinary Shares
10/1/2024,BHVN,Biohaven Announces Pricing of $250 Million Public Offering of Common Shares
9/30/2024,ARQQ,Arqit Quantum Inc. Announces $13.6 Million Registered Direct Offering
9/30/2024,BHVN,Biohaven Announces Proposed Public Offering of Common Shares
9/30/2024,PNTG,The Pennant Group Announces Public Offering of Common Stock
9/30/2024,UAVS,AgEagle Aerial Systems Inc. Announces Pricing of $6.5 Million Public Offering
9/30/2024,AIM,AIM ImmunoTech Announces Pricing of $1.26 Million Registered Direct Offering
9/27/2024,EDBL,Edible Garden Announces Pricing of $5.65 Million Public Offering
9/27/2024,EYEN,"Eyenovia, Inc. Announces Pricing of $4 Million Registered Direct Offering"
9/26/2024,CUE,Cue Biopharma Announces Proposed Public Offering
9/26/2024,NVNO,enVVeno Medical Corporation Announces Proposed Public Offering
9/26/2024,RYDE,Ryde Announces Pricing of $4.5 Million Public Offering
9/25/2024,AMTB,Amerant Bancorp Inc. Announces Launch of Class A Voting Common Stock Offering
9/25/2024,AHH,Armada Hoffler Announces Commencement of Public Offering of Common Stock
9/25/2024,BKKT,BlackSky Announces Pricing of Upsized $40 Million Public Offering of Common Stock
9/24/2024,BSKY,BlackSky Announces Proposed Public Offering of Common Stock
9/24/2024,RITM,Rithm Capital Corp. Announces Public Offering of Common Stock
9/24/2024,WVE,Wave Life Sciences Announces Proposed Public Offering of Ordinary Shares and Pre-Funded Warrants
9/23/2024,NVA,Nova Minerals Limited Announces Pricing of Public Offering
9/23/2024,BIVI,BioVie Inc. Announces Proposed Public Offering
9/23/2024,IVT,InvenTrust Properties Corp. Announces Public Offering of Common Stock
9/23/2024,ELAB,Elevai Labs Inc. Announces Pricing of $8.0 Million Public Offering
9/19/2024,KOPN,Kopin Corporation Announces Proposed Public Offering of Common Stock and Pre-Funded Warrants
9/19/2024,ARQ,"Arq, Inc. Announces Proposed Public Offering of Common Stock"
9/19/2024,HAO,Haoxi Health Technology Limited Announces Pricing of a $12 Million Underwritten Follow-on Public Offering
9/19/2024,VVOS,Vivos Therapeutics Announces Pricing of $4.3 Million Registered Direct Offering of Common Stock Priced At-The-Market Under Nasdaq Rules
9/18/2024,CRMT,"America’s Car-Mart, Inc. Announces Proposed $65 Million Underwritten Public Offering Of Common Stock"
9/18/2024,ASND,Ascendis Pharma A/S Announces Proposed Public Offering of ADSs
9/17/2024,CYTO,Altamira Therapeutics Announces Pricing of up to $12.0 Million Public Offering
9/17/2024,CBUS,"Cibus, Inc. Announces Proposed Public Offering of Class A Common Stock"
9/17/2024,CWST,Casella Waste Systems Announces Proposed Public Offering of Class A Common Stock
9/16/2024,FCUV,Focus Universal Inc. Announces Pricing of $1.2 Million Registered Direct Offering
9/16/2024,REE,REE Automotive Announces Global Manufacturing Agreement with Leading Automotive Supplier Motherson Group Making Strategic Investment in a $45.35 Million Registered Direct Offering Led By M&G
9/16/2024,CHSN,Chanson International Holding Announces Pricing of $7.274 Million Public Offering
9/16/2024,NUVL,Nuvalent Announces Public Offering of Common Stock
9/13/2024,WPRT,Westport Announces At-the-Market Equity Offering Program
9/13/2024,WTO,UTime Limited Announces Pricing of $5 Million Registered Direct Offering
9/13/2024,INMB,INmune Bio Announces $13.0 Million Registered Direct Offering
9/12/2024,GDEV,GDEV Announces an At-The-Market Offering
9/12/2024,LGN,"Logan Energy Corp. Announces Duvernay Land Position, Accelerated Pouce Coupe Development, Preliminary 2025 Budget, $30 Million Equity Offering and Committed Credit Facilities of $125 Million"
9/11/2024,OWLT,Owlet Announces Proposed Public Offering
9/11/2024,CNTA,"Centessa Pharmaceuticals Announces $150,000,000 Proposed Public Offering of American Depositary Shares"
9/10/2024,ORN,Orion Group Holdings Announces Proposed Public Offering of Common Stock
9/10/2024,XNCR,Xencor Announces Proposed Public Offering of Common Stock
9/9/2024,RLAY,Relay Therapeutics Announces Proposed Public Offering of Common Stock
9/9/2024,IONS,Ionis announces proposed public offering of common stock
9/9/2024,TERN,Terns Announces Proposed Public Offering
9/9/2024,BNRG,Brenmiller Energy Further Fortifies Balance Sheet with $2 Million Raised from At-The-Market Equity Offering at $2.19 per Share
9/5/2024,AVB,"AvalonBay Communities, Inc. Announces Public Offering of 3,200,000 Shares of Common Stock"
9/5/2024,EAST,"Eastside Distilling Announces $0.4 Million Registered Direct Offering, Priced at a Premium to Market Under Nasdaq Rules"
9/5/2024,QLGN,"Qualigen Therapeutics, Inc. Announces Pricing of $3.46 Million Public Offering"
9/5/2024,IVDA,Iveda Announces $2.15 Million Registered Direct Offering Priced At-the-Market Under Nasdaq Rules
9/4/2024,ZETA,Zeta Announces Proposed Public Offering of Class A Common Stock
9/4/2024,CSW,CSW Industrials Announces Public Offering of Common Stock
9/4/2024,MNR,Mach Natural Resources LP Announces Launch of Public Offering of Common Units
9/4/2024,OGEN,"Oragenics, Inc. Announces Pricing of Public Offering"
9/3/2024,PACS,"PACS Group, Inc. Announces Proposed Offering of Its Common Stock"
9/3/2024,ATRA,Atara Biotherapeutics Announces $36 Million Registered Direct Offering
9/3/2024,PCVX,Vaxcyte Announces Commencement of Proposed Public Offering of Common Stock and Pre-Funded Warrants
9/3/2024,IDAI,"Trust Stamp Announces Pricing of Registered Direct Offering and Warrant Inducement, Priced At-The-Market, for Aggregate Gross Proceeds of $2.0 Million"
8/30/2024,VTAK,"Catheter Precision, Inc. Announces Pricing of $3.1 Million Underwritten Public Offering"
8/30/2024,BCDA,BioCardia Announces Pricing of Upsized $7.2 Million Public Offering Priced At-The-Market Under Nasdaq Rules
8/29/2024,RR,Richtech Robotics Announces Pricing of Upsized $21 Million Public Offering
8/29/2024,EKSO,Ekso Bionics Announces Pricing of $6.0 Million Underwritten Public Offering
8/29/2024,ENSC,"Ensysce Biosciences, Inc. Announces $5 Million Concurrent Registered Direct Offering and Exercise of Warrants"
8/23/2024,NUWE,"Nuwellis Announces Pricing of $916,000 Registered Direct Offering Priced At-The-Market Under Nasdaq Rules"
8/23/2024,FAMI,Farmmi Announces Pricing of $1.0 Million Registered Direct Offering
8/21/2024,RVPH,Reviva Pharmaceuticals Announces Pricing of $5.0 Million Underwritten Offering Priced At-the-Market Under Nasdaq Rules
8/20/2024,EYEN,"Eyenovia, Inc. Announces Proposed Public Offering"
8/20/2024,DPRO,Draganfly Announces Pricing of US$2.0 Million Registered Direct Offering
8/20/2024,HOVR,New Horizon Aircraft Announces Pricing of $2.9 Million Public Offering
8/19/2024,KYMR,Kymera Therapeutics Announces Proposed Public Offering
8/19/2024,PHAT,Phathom Pharmaceuticals Announces Pricing of $130 Million Offering of Common Stock and Pre-Funded Warrants
8/16/2024,LMFA,LM Funding America Announces Pricing of Registered Direct Offering for Aggregate Gross Proceeds of $2.6 Million
8/16/2024,KNW,"Know Labs, Inc. Announces $1.655 Million Public Offering"
8/16/2024,MBRX,Moleculin Announces Pricing of up to $16.5 Million Public Offering
